GENE	sumZ	numObs	normZ	pval_synth	rank_synth	fdr_synth	pval_supp	rank_supp	fdr_supp
GMFJU80	-0.65	2	0.04	0.516	1065	0.97	0.484	937	0.987
TKZR3	-0.64	2	0.04	0.517	1066	0.97	0.483	936	0.987
USKL7	-0.64	2	0.04	0.517	1067	0.97	0.483	935	0.987
NJLF85	-0.63	2	0.05	0.519	1068	0.971	0.481	934	0.987
ZPCS82	-0.63	2	0.05	0.519	1069	0.971	0.481	933	0.987
SHWFJ7	-0.62	2	0.05	0.521	1070	0.971	0.479	932	0.987
MUFN8	-0.62	2	0.05	0.521	1071	0.971	0.479	931	0.987
QAWCF932	-0.62	2	0.05	0.522	1072	0.971	0.478	930	0.987
QPYM326	-0.62	2	0.05	0.522	1073	0.971	0.478	929	0.987
HBZP546	-0.62	2	0.06	0.522	1074	0.971	0.478	928	0.987
ZTI42	-0.62	2	0.06	0.522	1075	0.971	0.478	927	0.987
IWB2	-0.61	2	0.06	0.523	1076	0.971	0.477	926	0.987
GJE53	-0.61	2	0.06	0.523	1077	0.971	0.477	925	0.987
PKRLD2	-0.61	2	0.06	0.524	1078	0.971	0.476	924	0.987
ZWURQ2	-0.61	2	0.06	0.524	1079	0.971	0.476	923	0.987
GDR526	-0.61	2	0.06	0.524	1080	0.971	0.476	922	0.987
ABC689	-0.60	2	0.06	0.525	1081	0.971	0.475	921	0.987
HHQBF2	-0.60	2	0.06	0.525	1082	0.971	0.475	920	0.987
MHMP68	-0.60	2	0.06	0.526	1083	0.971	0.474	919	0.987
AXW25	-0.60	2	0.07	0.526	1084	0.971	0.474	918	0.987
FKLY31	-0.60	2	0.07	0.526	1085	0.971	0.474	917	0.987
XFTH64	-0.59	2	0.07	0.528	1086	0.973	0.472	916	0.987
FRUOF5	-0.58	2	0.07	0.529	1087	0.973	0.471	915	0.987
OTB4	-0.58	2	0.07	0.529	1088	0.973	0.471	914	0.987
AVLF14	-0.58	2	0.07	0.53	1089	0.973	0.47	913	0.987
TWR951	-0.58	2	0.08	0.53	1090	0.974	0.47	912	0.987
PIH9	-0.57	2	0.08	0.531	1091	0.974	0.469	911	0.987
HNP95	-0.56	2	0.08	0.533	1092	0.974	0.467	910	0.987
HMC18	-0.56	2	0.09	0.534	1093	0.974	0.466	909	0.987
TUW09	-0.56	2	0.09	0.534	1094	0.974	0.466	908	0.987
YTINW5	-0.55	2	0.09	0.535	1095	0.974	0.465	907	0.987
FLJ6	-0.55	2	0.09	0.535	1096	0.974	0.465	906	0.987
MDER714	-0.54	2	0.09	0.538	1097	0.974	0.462	905	0.987
IIMHO07	-0.54	2	0.09	0.538	1098	0.974	0.462	904	0.987
BXOF5	-0.54	2	0.10	0.538	1099	0.974	0.462	903	0.987
LRZ7	-0.54	2	0.10	0.538	1100	0.974	0.462	902	0.987
RRPZJ06	-0.54	2	0.10	0.539	1101	0.974	0.461	901	0.987
WQCX2	-0.54	2	0.10	0.539	1102	0.974	0.461	900	0.987
QYZF132	-0.53	2	0.10	0.539	1103	0.974	0.461	899	0.987
HAR8	-0.53	2	0.10	0.54	1104	0.974	0.46	898	0.987
KLCG903	-0.53	2	0.10	0.541	1105	0.974	0.459	897	0.987
ZVEP85	-0.53	2	0.10	0.541	1106	0.974	0.459	896	0.987
MXVUM452	-0.53	2	0.10	0.541	1107	0.974	0.459	895	0.987
GUELS32	-0.52	2	0.10	0.541	1108	0.974	0.459	894	0.987
RVP74	-0.52	2	0.11	0.542	1109	0.974	0.458	893	0.987
NYHXR3	-0.52	2	0.11	0.542	1110	0.974	0.458	892	0.987
OJC1	-0.52	2	0.11	0.543	1111	0.974	0.457	891	0.987
KRZ9	-0.52	2	0.11	0.543	1112	0.974	0.457	890	0.987
JIVLK9	-0.51	2	0.11	0.543	1113	0.974	0.457	889	0.987
VUTN64	-0.51	2	0.11	0.543	1114	0.974	0.457	888	0.987
EGCF5	-0.51	2	0.11	0.544	1115	0.974	0.456	887	0.987
ULH8	-0.51	2	0.11	0.544	1116	0.974	0.456	886	0.987
VMNT315	-0.51	2	0.11	0.544	1117	0.974	0.456	885	0.987
VDJEW7	-0.51	2	0.11	0.544	1118	0.974	0.456	884	0.987
VDBMQ597	-0.50	2	0.12	0.546	1119	0.975	0.454	883	0.987
YVRMP42	-0.50	2	0.12	0.547	1120	0.975	0.453	882	0.987
JDV520	-0.50	2	0.12	0.547	1121	0.975	0.453	881	0.987
CSWDI276	-0.49	2	0.12	0.549	1122	0.975	0.451	880	0.987
DCW1	-0.48	2	0.12	0.549	1123	0.975	0.451	879	0.987
FUWO56	-0.48	2	0.12	0.549	1124	0.975	0.451	878	0.987
PQZGU826	-0.48	2	0.12	0.55	1125	0.975	0.45	877	0.987
XIAH5	-0.48	2	0.13	0.55	1126	0.975	0.45	876	0.987
UBVHW51	-0.48	2	0.13	0.55	1127	0.975	0.45	875	0.987
VOSXM5	-0.47	2	0.13	0.552	1128	0.975	0.448	874	0.987
WZU35	-0.47	2	0.13	0.552	1129	0.975	0.448	873	0.987
HLKD27	-0.47	2	0.13	0.552	1130	0.975	0.448	872	0.987
TDVE29	-0.47	2	0.13	0.552	1131	0.975	0.448	871	0.987
RXT51	-0.47	2	0.13	0.553	1132	0.975	0.447	870	0.987
LOWV197	-0.47	2	0.13	0.553	1133	0.975	0.447	869	0.987
VYFIK580	-0.47	2	0.13	0.553	1134	0.975	0.447	868	0.987
WXJLI190	-0.46	2	0.14	0.554	1135	0.975	0.446	867	0.987
KFJ0	-0.46	2	0.14	0.554	1136	0.975	0.446	866	0.987
CVP80	-0.46	2	0.14	0.554	1137	0.975	0.446	865	0.987
IMX3	-0.46	2	0.14	0.555	1138	0.975	0.445	864	0.987
APY253	-0.45	2	0.14	0.555	1139	0.975	0.445	863	0.987
ANE38	-0.45	2	0.14	0.555	1140	0.975	0.445	862	0.987
WUJOX07	-0.45	2	0.14	0.556	1141	0.975	0.444	861	0.987
PXHI09	-0.44	2	0.15	0.558	1142	0.978	0.442	860	0.987
YLPDI71	-0.43	2	0.15	0.559	1143	0.978	0.441	859	0.987
NOLM64	-0.43	2	0.15	0.559	1144	0.978	0.441	858	0.987
UXA230	-0.43	2	0.15	0.56	1145	0.978	0.44	857	0.987
VIDU83	-0.43	2	0.15	0.561	1146	0.978	0.439	856	0.987
KZONK205	-0.43	2	0.15	0.561	1147	0.978	0.439	855	0.987
FGR20	-0.42	2	0.15	0.561	1148	0.978	0.439	854	0.987
CYP37	-0.42	2	0.16	0.562	1149	0.978	0.438	853	0.987
RHURN65	-0.42	2	0.16	0.563	1150	0.978	0.437	852	0.987
JYV329	-0.41	2	0.16	0.563	1151	0.978	0.437	851	0.987
GPY8	-0.41	2	0.16	0.564	1152	0.978	0.436	850	0.987
KVC163	-0.41	2	0.16	0.564	1153	0.978	0.436	849	0.987
LWGA2	-0.41	2	0.16	0.564	1154	0.978	0.436	848	0.987
TNXFO804	-0.41	2	0.16	0.565	1155	0.978	0.435	847	0.987
XHTQ268	-0.40	2	0.17	0.566	1156	0.978	0.434	846	0.987
EQH39	-0.40	2	0.17	0.566	1157	0.978	0.434	845	0.987
NSGJ5	-0.40	2	0.17	0.566	1158	0.978	0.434	844	0.987
XJHCI35	-0.40	2	0.17	0.566	1159	0.978	0.434	843	0.987
HVJZU160	-0.40	2	0.17	0.567	1160	0.978	0.433	842	0.987
DGR54	-0.39	2	0.17	0.568	1161	0.979	0.432	841	0.987
ASA45	-0.39	2	0.17	0.569	1162	0.979	0.431	840	0.987
RUBRX5	-0.39	2	0.17	0.569	1163	0.979	0.431	839	0.987
JNFVB972	-0.38	2	0.18	0.569	1164	0.979	0.431	838	0.987
BAVR1	-0.38	2	0.18	0.57	1165	0.979	0.43	837	0.987
TRF17	-0.38	2	0.18	0.571	1166	0.979	0.429	836	0.987
NDVEY27	-0.37	2	0.18	0.572	1167	0.98	0.428	835	0.987
LBI7	-0.37	2	0.18	0.573	1168	0.98	0.427	834	0.987
FRKS810	-0.37	2	0.19	0.573	1169	0.98	0.427	833	0.987
KTVCM69	-0.36	2	0.19	0.574	1170	0.98	0.426	832	0.987
GOXRE48	-0.36	2	0.19	0.574	1171	0.98	0.426	831	0.987
IFQOD62	-0.36	2	0.19	0.574	1172	0.98	0.426	830	0.987
IXA6	-0.36	2	0.19	0.575	1173	0.98	0.425	829	0.987
CNVCO90	-0.35	2	0.19	0.576	1174	0.981	0.424	828	0.987
OQIJE5	-0.34	2	0.20	0.578	1175	0.981	0.422	827	0.987
XFLIR20	-0.34	2	0.20	0.578	1176	0.981	0.422	826	0.987
OBTPJ9	-0.34	2	0.20	0.579	1177	0.981	0.421	825	0.987
ACO89	-0.34	2	0.20	0.579	1178	0.981	0.421	824	0.987
FQEK0	-0.34	2	0.20	0.579	1179	0.981	0.421	823	0.987
AFZ492	-0.34	2	0.20	0.579	1180	0.981	0.421	822	0.987
OVTQX368	-0.34	2	0.20	0.579	1181	0.981	0.421	821	0.987
XJZUH670	-0.33	2	0.20	0.58	1182	0.981	0.42	820	0.987
YRTH2	-0.33	2	0.20	0.58	1183	0.981	0.42	819	0.987
PVXO52	-0.33	2	0.20	0.58	1184	0.981	0.42	818	0.987
TSPL7	-0.33	2	0.20	0.581	1185	0.981	0.419	817	0.987
RRP30	-0.32	2	0.21	0.582	1186	0.982	0.418	816	0.987
KAF417	-0.31	2	0.21	0.584	1187	0.983	0.416	815	0.987
CGKE706	-0.31	2	0.21	0.584	1188	0.983	0.416	814	0.987
IQYUM43	-0.31	2	0.21	0.585	1189	0.983	0.415	813	0.987
OXPLB67	-0.31	2	0.21	0.585	1190	0.983	0.415	812	0.987
OVRL7	-0.30	2	0.22	0.587	1191	0.983	0.413	811	0.987
OHTL93	-0.30	2	0.22	0.587	1192	0.983	0.413	810	0.987
PNKPR951	-0.29	2	0.22	0.588	1193	0.983	0.412	809	0.987
LWLS419	-0.29	2	0.22	0.588	1194	0.983	0.412	808	0.987
SNRKC764	-0.29	2	0.22	0.588	1195	0.983	0.412	807	0.987
GZE12	-0.29	2	0.22	0.588	1196	0.983	0.412	806	0.987
GUN320	-0.29	2	0.22	0.589	1197	0.983	0.411	805	0.987
VANF5	-0.27	2	0.23	0.592	1198	0.983	0.408	804	0.987
WOCBM17	-0.27	2	0.23	0.592	1199	0.983	0.408	803	0.987
ARX59	-0.27	2	0.23	0.592	1200	0.983	0.408	802	0.987
PUE680	-0.27	2	0.23	0.593	1201	0.983	0.407	801	0.987
LNE5	-0.27	2	0.24	0.593	1202	0.983	0.407	800	0.987
URCT724	-0.26	2	0.24	0.595	1203	0.983	0.405	799	0.987
BMF30	-0.25	2	0.24	0.596	1204	0.983	0.404	798	0.987
WUFR0	-0.25	2	0.24	0.596	1205	0.983	0.404	797	0.987
JVEN304	-0.25	2	0.24	0.597	1206	0.983	0.403	796	0.987
BLAYE159	-0.25	2	0.25	0.597	1207	0.983	0.403	795	0.987
BKJZL203	-0.24	2	0.25	0.598	1208	0.983	0.402	794	0.987
ZBJS856	-0.24	2	0.25	0.598	1209	0.983	0.402	793	0.987
INKVA045	-0.24	2	0.25	0.599	1210	0.983	0.401	792	0.987
HJPV1	-0.24	2	0.25	0.599	1211	0.983	0.401	791	0.987
OYZSK1	-0.24	2	0.25	0.599	1212	0.983	0.401	790	0.987
IWDUQ02	-0.24	2	0.25	0.599	1213	0.983	0.401	789	0.987
XEI70	-0.23	2	0.25	0.6	1214	0.983	0.4	788	0.987
EYQRZ12	-0.23	2	0.25	0.6	1215	0.983	0.4	787	0.987
TELV1	-0.23	2	0.25	0.6	1216	0.983	0.4	786	0.987
QWP91	-0.23	2	0.25	0.6	1217	0.983	0.4	785	0.987
OADBN86	-0.23	2	0.26	0.601	1218	0.983	0.399	784	0.987
PCSOV427	-0.22	2	0.26	0.602	1219	0.983	0.398	783	0.987
TFPAS21	-0.22	2	0.26	0.602	1220	0.983	0.398	782	0.987
JKSIJ4	-0.22	2	0.26	0.602	1221	0.983	0.398	781	0.987
MXRJV47	-0.22	2	0.26	0.603	1222	0.983	0.397	780	0.987
VXD2	-0.22	2	0.26	0.603	1223	0.983	0.397	779	0.987
JXD13	-0.22	2	0.26	0.603	1224	0.983	0.397	778	0.987
MNUO509	-0.21	2	0.26	0.604	1225	0.983	0.396	777	0.987
KHRJ721	-0.20	2	0.27	0.606	1226	0.983	0.394	776	0.987
SOS52	-0.20	2	0.27	0.606	1227	0.983	0.394	775	0.987
CZM519	-0.20	2	0.27	0.607	1228	0.983	0.393	774	0.987
DVCJY26	-0.20	2	0.27	0.607	1229	0.983	0.393	773	0.987
SDRXW9	-0.20	2	0.27	0.607	1230	0.983	0.393	772	0.987
YSG8	-0.19	2	0.27	0.608	1231	0.983	0.392	771	0.987
ULH7	-0.19	2	0.27	0.608	1232	0.983	0.392	770	0.987
DYC617	-0.19	2	0.27	0.608	1233	0.983	0.392	769	0.987
PUDOX461	-0.19	2	0.28	0.609	1234	0.983	0.391	768	0.987
OLV9	-0.19	2	0.28	0.609	1235	0.983	0.391	767	0.987
NZOQ5	-0.19	2	0.28	0.609	1236	0.983	0.391	766	0.987
WDIL139	-0.19	2	0.28	0.609	1237	0.983	0.391	765	0.987
KNG8	-0.18	2	0.28	0.609	1238	0.983	0.391	764	0.987
EVBKP78	-0.18	2	0.28	0.61	1239	0.983	0.39	763	0.987
VAL2	-0.18	2	0.28	0.61	1240	0.983	0.39	762	0.987
KNHRC021	-0.18	2	0.28	0.61	1241	0.983	0.39	761	0.987
MOM614	-0.18	2	0.28	0.61	1242	0.983	0.39	760	0.987
WBJDP19	-0.18	2	0.28	0.611	1243	0.983	0.389	759	0.987
YWXFM368	-0.17	2	0.28	0.612	1244	0.984	0.388	758	0.987
EVF567	-0.17	2	0.29	0.613	1245	0.984	0.387	757	0.987
EXNB45	-0.16	2	0.29	0.613	1246	0.984	0.387	756	0.987
PVIZ3	-0.16	2	0.29	0.614	1247	0.984	0.386	755	0.987
HJV647	-0.16	2	0.29	0.615	1248	0.984	0.385	754	0.987
UQUAS65	-0.16	2	0.29	0.615	1249	0.984	0.385	753	0.987
PZCHL71	-0.15	2	0.29	0.615	1250	0.984	0.385	752	0.987
BUD839	-0.15	2	0.29	0.616	1251	0.984	0.384	751	0.987
XAJIS380	-0.15	2	0.30	0.617	1252	0.984	0.383	750	0.987
ZMFT9	-0.14	2	0.30	0.618	1253	0.984	0.382	749	0.987
MGKJ59	-0.14	2	0.30	0.618	1254	0.984	0.382	748	0.987
JYW701	-0.14	2	0.30	0.618	1255	0.984	0.382	747	0.987
LILHC375	-0.14	2	0.30	0.618	1256	0.984	0.382	746	0.987
PPIH51	-0.14	2	0.30	0.619	1257	0.984	0.381	745	0.987
NACQL8	-0.14	2	0.30	0.619	1258	0.984	0.381	744	0.987
JKIY4	-0.13	2	0.30	0.619	1259	0.984	0.381	743	0.987
EBR6	-0.13	2	0.31	0.62	1260	0.985	0.38	742	0.987
OIS072	-0.12	2	0.31	0.622	1261	0.985	0.378	741	0.987
MJNYB3	-0.12	2	0.31	0.622	1262	0.985	0.378	740	0.987
YEQRD749	-0.12	2	0.31	0.623	1263	0.985	0.377	739	0.987
BBIP21	-0.11	2	0.32	0.624	1264	0.985	0.376	738	0.987
AWRT9	-0.11	2	0.32	0.624	1265	0.985	0.376	737	0.987
HIO4	-0.11	2	0.32	0.625	1266	0.985	0.375	736	0.987
XWVM90	-0.10	2	0.32	0.626	1267	0.985	0.374	735	0.987
XDUKG93	-0.10	2	0.32	0.626	1268	0.985	0.374	734	0.987
AJPAW5	-0.10	2	0.32	0.626	1269	0.985	0.374	733	0.987
GBGWX734	-0.10	2	0.32	0.627	1270	0.985	0.373	732	0.987
BEZMK4	-0.10	2	0.32	0.627	1271	0.985	0.373	731	0.987
FQT9	-0.10	2	0.32	0.627	1272	0.985	0.373	730	0.987
OOGDB8	-0.09	2	0.32	0.627	1273	0.985	0.373	729	0.987
WXNT7	-0.09	2	0.32	0.627	1274	0.985	0.373	728	0.987
MKD73	-0.09	2	0.33	0.629	1275	0.986	0.371	727	0.987
QQUDF6	-0.08	2	0.33	0.629	1276	0.986	0.371	726	0.987
NEMR5	-0.08	2	0.33	0.63	1277	0.986	0.37	725	0.987
QUKGE245	-0.08	2	0.33	0.631	1278	0.986	0.369	724	0.987
NVYEI61	-0.08	2	0.33	0.631	1279	0.986	0.369	723	0.987
GMLY473	-0.07	2	0.33	0.631	1280	0.986	0.369	722	0.987
LONK804	-0.07	2	0.34	0.632	1281	0.987	0.368	721	0.987
WEKY8	-0.06	2	0.34	0.634	1282	0.988	0.366	720	0.987
IDBT831	-0.06	2	0.34	0.634	1283	0.988	0.366	719	0.987
UZFJ095	-0.06	2	0.34	0.635	1284	0.988	0.365	718	0.987
LOBY81	-0.05	2	0.34	0.635	1285	0.988	0.365	717	0.987
NFB01	-0.05	2	0.35	0.635	1286	0.988	0.365	716	0.987
MRZUC02	-0.05	2	0.35	0.635	1287	0.988	0.365	715	0.987
TFPVM924	-0.05	2	0.35	0.636	1288	0.988	0.364	714	0.987
CAXNC8	-0.05	2	0.35	0.636	1289	0.988	0.364	713	0.987
YQB813	-0.04	2	0.35	0.637	1290	0.988	0.363	712	0.987
CSRWC275	-0.03	2	0.36	0.639	1291	0.989	0.361	711	0.987
GWQR497	-0.03	2	0.36	0.64	1292	0.989	0.36	710	0.987
CVDY960	-0.03	2	0.36	0.64	1293	0.989	0.36	709	0.987
SVD34	-0.03	2	0.36	0.64	1294	0.989	0.36	708	0.987
QUMOI7	-0.03	2	0.36	0.64	1295	0.989	0.36	707	0.987
UYF9	-0.02	2	0.36	0.641	1296	0.989	0.359	706	0.987
WCF71	-0.02	2	0.36	0.642	1297	0.989	0.358	705	0.987
GLZCA7	-0.01	2	0.37	0.643	1298	0.989	0.357	704	0.987
XKZQ824	-0.01	2	0.37	0.644	1299	0.989	0.356	703	0.987
IOVR6	-0.00	2	0.37	0.644	1300	0.989	0.356	702	0.987
RGZD07	-0.00	2	0.37	0.645	1301	0.989	0.355	701	0.987
UNHRF5	-0.00	2	0.37	0.645	1302	0.989	0.355	700	0.987
TKNE074	0.00	2	0.37	0.646	1303	0.989	0.354	699	0.987
BDOS192	0.00	2	0.37	0.646	1304	0.989	0.354	698	0.987
PDL508	0.00	2	0.37	0.646	1305	0.989	0.354	697	0.987
TPOX019	0.01	2	0.38	0.646	1306	0.989	0.354	696	0.987
TOQ605	0.01	2	0.38	0.647	1307	0.989	0.353	695	0.987
INDGW80	0.01	2	0.38	0.648	1308	0.989	0.352	694	0.987
UKTM90	0.02	2	0.38	0.649	1309	0.989	0.351	693	0.987
PDHK07	0.02	2	0.38	0.649	1310	0.989	0.351	692	0.987
WQA57	0.02	2	0.38	0.649	1311	0.989	0.351	691	0.987
YGPHN0	0.02	2	0.38	0.65	1312	0.989	0.35	690	0.987
LYVBG1	0.03	2	0.39	0.65	1313	0.989	0.35	689	0.987
ATU135	0.03	2	0.39	0.65	1314	0.989	0.35	688	0.987
LBQ1	0.03	2	0.39	0.651	1315	0.989	0.349	687	0.987
GZBFD915	0.03	2	0.39	0.651	1316	0.989	0.349	686	0.987
CVZTB91	0.03	2	0.39	0.651	1317	0.989	0.349	685	0.987
SQGAN5	0.03	2	0.39	0.651	1318	0.989	0.349	684	0.987
MIK7	0.04	2	0.40	0.654	1319	0.991	0.346	683	0.987
KPY89	0.05	2	0.40	0.654	1320	0.991	0.346	682	0.987
URN6	0.05	2	0.40	0.654	1321	0.991	0.346	681	0.987
XNTL0	0.05	2	0.40	0.655	1322	0.991	0.345	680	0.987
DDI701	0.05	2	0.40	0.655	1323	0.991	0.345	679	0.987
QLJ261	0.06	2	0.40	0.656	1324	0.991	0.344	678	0.987
ZQGS920	0.06	2	0.40	0.657	1325	0.991	0.343	677	0.987
YOIE456	0.06	2	0.40	0.657	1326	0.991	0.343	676	0.987
MLN24	0.06	2	0.40	0.657	1327	0.991	0.343	675	0.987
GBA4	0.06	2	0.41	0.658	1328	0.991	0.342	674	0.987
AHPA3	0.07	2	0.41	0.659	1329	0.993	0.341	673	0.987
KNWC610	0.08	2	0.41	0.661	1330	0.993	0.339	672	0.987
TLQV605	0.08	2	0.42	0.661	1331	0.993	0.339	671	0.987
FTW50	0.08	2	0.42	0.661	1332	0.993	0.339	670	0.987
BQCFI140	0.09	2	0.42	0.662	1333	0.994	0.338	669	0.987
BUDJ2	0.10	2	0.42	0.664	1334	0.994	0.336	668	0.987
HHMJT05	0.10	2	0.42	0.664	1335	0.994	0.336	667	0.987
CWY38	0.10	2	0.43	0.665	1336	0.994	0.335	666	0.987
ZTBHK57	0.10	2	0.43	0.665	1337	0.994	0.335	665	0.987
MCBLV349	0.11	2	0.43	0.665	1338	0.994	0.335	664	0.987
WCNO95	0.11	2	0.43	0.666	1339	0.994	0.334	663	0.987
SJKXI5	0.11	2	0.43	0.666	1340	0.994	0.334	662	0.987
TGS245	0.11	2	0.43	0.666	1341	0.994	0.334	661	0.987
UZQO53	0.12	2	0.43	0.667	1342	0.994	0.333	660	0.987
UBC893	0.12	2	0.43	0.668	1343	0.994	0.332	659	0.987
FEH2	0.12	2	0.43	0.668	1344	0.994	0.332	658	0.987
NMBG5	0.12	2	0.43	0.668	1345	0.994	0.332	657	0.987
HBAV97	0.12	2	0.44	0.669	1346	0.994	0.331	656	0.987
HRG408	0.13	2	0.44	0.669	1347	0.994	0.331	655	0.987
DEU7	0.13	2	0.44	0.67	1348	0.994	0.33	654	0.987
AAPZ82	0.13	2	0.44	0.671	1349	0.994	0.329	653	0.987
KCVH12	0.14	2	0.44	0.671	1350	0.994	0.329	652	0.987
ZJXVG53	0.14	2	0.44	0.672	1351	0.994	0.328	651	0.987
ZQHYJ3	0.14	2	0.44	0.672	1352	0.994	0.328	650	0.987
UVHT0	0.15	2	0.45	0.674	1353	0.995	0.326	649	0.987
ARQ239	0.16	2	0.45	0.675	1354	0.995	0.325	648	0.987
WBO6	0.16	2	0.45	0.675	1355	0.995	0.325	647	0.987
NFH053	0.16	2	0.45	0.675	1356	0.995	0.325	646	0.987
DKXT1	0.17	2	0.46	0.678	1357	0.995	0.322	645	0.987
RHAY861	0.17	2	0.46	0.678	1358	0.995	0.322	644	0.987
SAMUY1	0.18	2	0.46	0.678	1359	0.995	0.322	643	0.987
LXZIV76	0.18	2	0.46	0.679	1360	0.995	0.321	642	0.987
AJT7	0.18	2	0.47	0.679	1361	0.995	0.321	641	0.987
EQHEV814	0.18	2	0.47	0.68	1362	0.995	0.32	640	0.987
COXIR6	0.18	2	0.47	0.68	1363	0.995	0.32	639	0.987
LDE35	0.18	2	0.47	0.68	1364	0.995	0.32	638	0.987
MLWA964	0.19	2	0.47	0.68	1365	0.995	0.32	637	0.987
LLG81	0.19	2	0.47	0.68	1366	0.995	0.32	636	0.987
CSK1	0.19	2	0.47	0.68	1367	0.995	0.32	635	0.987
QOSL36	0.19	2	0.47	0.681	1368	0.995	0.319	634	0.987
IDPKG09	0.21	2	0.48	0.684	1369	0.999	0.316	633	0.987
MTID76	0.21	2	0.48	0.685	1370	0.999	0.315	632	0.987
DJU26	0.21	2	0.48	0.685	1371	0.999	0.315	631	0.987
HANZJ931	0.22	2	0.49	0.687	1372	0.999	0.313	630	0.987
WED381	0.22	2	0.49	0.687	1373	0.999	0.313	629	0.987
SCMF5	0.23	2	0.49	0.688	1374	0.999	0.312	628	0.987
OUQFR18	0.23	2	0.49	0.688	1375	0.999	0.312	627	0.987
CNQ164	0.23	2	0.49	0.688	1376	0.999	0.312	626	0.987
EEYA304	0.23	2	0.49	0.688	1377	0.999	0.312	625	0.987
WDX31	0.24	2	0.49	0.69	1378	0.999	0.31	624	0.987
EWHN9	0.24	2	0.49	0.69	1379	0.999	0.31	623	0.987
NFJM756	0.24	2	0.50	0.69	1380	0.999	0.31	622	0.987
TTV2	0.25	2	0.50	0.691	1381	0.999	0.309	621	0.987
HPRC96	0.25	2	0.50	0.692	1382	0.999	0.308	620	0.987
TDC295	0.25	2	0.50	0.693	1383	0.999	0.307	619	0.987
JEJ4	0.25	2	0.50	0.693	1384	0.999	0.307	618	0.987
SZIRP02	0.26	2	0.50	0.693	1385	0.999	0.307	617	0.987
MOA9	0.26	2	0.51	0.693	1386	0.999	0.307	616	0.987
FDJZ3	0.26	2	0.51	0.694	1387	0.999	0.306	615	0.987
CQW3	0.26	2	0.51	0.694	1388	0.999	0.306	614	0.987
NOF436	0.26	2	0.51	0.694	1389	0.999	0.306	613	0.987
NLRMT5	0.26	2	0.51	0.694	1390	0.999	0.306	612	0.987
AUD71	0.26	2	0.51	0.694	1391	0.999	0.306	611	0.987
PMY438	0.27	2	0.51	0.695	1392	0.999	0.305	610	0.987
TTK789	0.27	2	0.51	0.695	1393	0.999	0.305	609	0.987
MAMWO2	0.27	2	0.51	0.696	1394	0.999	0.304	608	0.987
MMAF42	0.28	2	0.52	0.698	1395	0.999	0.302	607	0.987
KMQ85	0.28	2	0.52	0.698	1396	0.999	0.302	606	0.987
UMAT0	0.29	2	0.52	0.7	1397	0.999	0.3	605	0.987
LNHM90	0.29	2	0.52	0.7	1398	0.999	0.3	604	0.987
PPIMX852	0.29	2	0.52	0.7	1399	0.999	0.3	603	0.987
WIOQ845	0.29	2	0.52	0.7	1400	0.999	0.3	602	0.987
QWVF7	0.30	2	0.52	0.7	1401	0.999	0.3	601	0.987
CJBGM3	0.30	2	0.53	0.7	1402	0.999	0.3	600	0.987
GHK0	0.30	2	0.53	0.701	1403	0.999	0.299	599	0.987
YIM63	0.30	2	0.53	0.701	1404	0.999	0.299	598	0.987
QVCP827	0.30	2	0.53	0.702	1405	0.999	0.298	597	0.987
TZPHX678	0.31	2	0.53	0.702	1406	0.999	0.298	596	0.987
IBPWD2	0.31	2	0.53	0.702	1407	0.999	0.298	595	0.987
QHM08	0.32	2	0.54	0.704	1408	0.999	0.296	594	0.987
URNDC0	0.33	2	0.54	0.706	1409	0.999	0.294	593	0.987
KWQIN781	0.34	2	0.55	0.707	1410	0.999	0.293	592	0.987
GOHJC923	0.34	2	0.55	0.708	1411	0.999	0.292	591	0.987
EDOX3	0.35	2	0.55	0.71	1412	0.999	0.29	590	0.985
HEWSQ71	0.35	2	0.55	0.71	1413	0.999	0.29	589	0.985
YOKQY427	0.35	2	0.55	0.71	1414	0.999	0.29	588	0.985
OLMF590	0.35	2	0.55	0.71	1415	0.999	0.29	587	0.985
HXFR84	0.36	2	0.56	0.711	1416	0.999	0.289	586	0.985
VJCI2	0.36	2	0.56	0.711	1417	0.999	0.289	585	0.985
QND8	0.37	2	0.56	0.713	1418	0.999	0.287	584	0.985
BHSVR5	0.37	2	0.56	0.713	1419	0.999	0.287	583	0.985
VDLG410	0.37	2	0.56	0.714	1420	0.999	0.286	582	0.985
GTIBE26	0.37	2	0.56	0.714	1421	0.999	0.286	581	0.985
LSP169	0.38	2	0.57	0.714	1422	0.999	0.286	580	0.985
YUZ4	0.38	2	0.57	0.715	1423	0.999	0.285	579	0.985
YUS689	0.38	2	0.57	0.715	1424	0.999	0.285	578	0.985
FNYKZ932	0.39	2	0.57	0.716	1425	0.999	0.284	577	0.985
BZA1	0.39	2	0.57	0.716	1426	0.999	0.284	576	0.985
CFVK2	0.39	2	0.57	0.716	1427	0.999	0.284	575	0.985
HXSP4	0.39	2	0.57	0.717	1428	0.999	0.283	574	0.985
MQZ40	0.39	2	0.57	0.717	1429	0.999	0.283	573	0.985
IKV4	0.39	2	0.57	0.717	1430	0.999	0.283	572	0.985
QPROI098	0.40	2	0.58	0.718	1431	0.999	0.282	571	0.985
PLFDE1	0.40	2	0.58	0.718	1432	0.999	0.282	570	0.985
TBLE80	0.40	2	0.58	0.718	1433	0.999	0.282	569	0.985
