GENE	sumZ	numObs	normZ	pval_synth	rank_synth	fdr_synth	pval_supp	rank_supp	fdr_supp
VUTN64	-0.67	2	0.04	0.517	1066	0.97	0.483	936	0.981
QUCRG093	-0.66	2	0.05	0.518	1067	0.97	0.482	935	0.981
DABW1	-0.66	2	0.05	0.519	1068	0.97	0.481	934	0.981
XZAJV148	-0.66	2	0.05	0.519	1069	0.97	0.481	933	0.981
HWAI401	-0.66	2	0.05	0.519	1070	0.97	0.481	932	0.981
ROQZV32	-0.66	2	0.05	0.519	1071	0.97	0.481	931	0.981
JNFVB972	-0.65	2	0.05	0.519	1072	0.97	0.481	930	0.981
NQUP1	-0.64	2	0.05	0.522	1073	0.971	0.478	929	0.981
SAMKL03	-0.63	2	0.06	0.524	1074	0.971	0.476	928	0.981
GBIHX5	-0.63	2	0.06	0.526	1075	0.971	0.474	927	0.981
WIOQ845	-0.62	2	0.07	0.526	1076	0.971	0.474	926	0.981
DEURI62	-0.62	2	0.07	0.526	1077	0.971	0.474	925	0.981
DBYF68	-0.62	2	0.07	0.527	1078	0.971	0.473	924	0.981
UTDBU7	-0.62	2	0.07	0.527	1079	0.971	0.473	923	0.981
WDIL139	-0.61	2	0.07	0.528	1080	0.971	0.472	922	0.981
BRVID386	-0.61	2	0.07	0.528	1081	0.971	0.472	921	0.981
ICI8	-0.61	2	0.07	0.529	1082	0.971	0.471	920	0.981
MXVUM452	-0.60	2	0.08	0.53	1083	0.971	0.47	919	0.981
VXO59	-0.60	2	0.08	0.531	1084	0.971	0.469	918	0.981
ANE38	-0.60	2	0.08	0.531	1085	0.971	0.469	917	0.981
UMZY0	-0.60	2	0.08	0.531	1086	0.971	0.469	916	0.981
AIOPS704	-0.60	2	0.08	0.531	1087	0.971	0.469	915	0.981
YKL0	-0.60	2	0.08	0.532	1088	0.971	0.468	914	0.981
BZOWV75	-0.60	2	0.08	0.532	1089	0.971	0.468	913	0.981
WRO0	-0.60	2	0.08	0.532	1090	0.971	0.468	912	0.981
MDRF93	-0.59	2	0.08	0.532	1091	0.971	0.468	911	0.981
UEZ21	-0.59	2	0.08	0.532	1092	0.971	0.468	910	0.981
JUA978	-0.59	2	0.08	0.533	1093	0.971	0.467	909	0.981
SSP027	-0.59	2	0.08	0.534	1094	0.971	0.466	908	0.981
MDI842	-0.58	2	0.08	0.534	1095	0.971	0.466	907	0.981
LLG81	-0.58	2	0.09	0.534	1096	0.971	0.466	906	0.981
OJRSA17	-0.58	2	0.09	0.534	1097	0.971	0.466	905	0.981
TAB908	-0.58	2	0.09	0.534	1098	0.971	0.466	904	0.981
RRAE9	-0.58	2	0.09	0.534	1099	0.971	0.466	903	0.981
OOQN847	-0.58	2	0.09	0.535	1100	0.971	0.465	902	0.981
JNS1	-0.58	2	0.09	0.536	1101	0.971	0.464	901	0.981
FKDL1	-0.57	2	0.09	0.536	1102	0.971	0.464	900	0.981
YOZSX68	-0.57	2	0.09	0.536	1103	0.971	0.464	899	0.981
UDVA495	-0.57	2	0.09	0.537	1104	0.971	0.463	898	0.981
EWHN9	-0.57	2	0.09	0.538	1105	0.971	0.462	897	0.981
KWQIN781	-0.56	2	0.10	0.538	1106	0.971	0.462	896	0.981
FVY65	-0.56	2	0.10	0.538	1107	0.971	0.462	895	0.981
MCH9	-0.56	2	0.10	0.54	1108	0.971	0.46	894	0.981
HME8	-0.56	2	0.10	0.54	1109	0.971	0.46	893	0.981
CWY38	-0.55	2	0.10	0.54	1110	0.971	0.46	892	0.981
MZOT89	-0.55	2	0.10	0.54	1111	0.971	0.46	891	0.981
UNQE21	-0.55	2	0.10	0.541	1112	0.971	0.459	890	0.981
WQCX2	-0.55	2	0.10	0.541	1113	0.971	0.459	889	0.981
HHDN6	-0.55	2	0.10	0.541	1114	0.971	0.459	888	0.981
ICLD8	-0.55	2	0.10	0.541	1115	0.971	0.459	887	0.981
PHZVI46	-0.54	2	0.11	0.543	1116	0.972	0.457	886	0.981
GXNWL3	-0.54	2	0.11	0.543	1117	0.972	0.457	885	0.981
HOTB13	-0.54	2	0.11	0.543	1118	0.972	0.457	884	0.981
EKLE780	-0.53	2	0.11	0.544	1119	0.973	0.456	883	0.981
QBKOM3	-0.53	2	0.11	0.545	1120	0.973	0.455	882	0.981
MQS126	-0.53	2	0.11	0.546	1121	0.973	0.454	881	0.981
CWOLN1	-0.52	2	0.12	0.546	1122	0.973	0.454	880	0.981
AFN8	-0.52	2	0.12	0.546	1123	0.973	0.454	879	0.981
FXT5	-0.52	2	0.12	0.546	1124	0.973	0.454	878	0.981
DEU7	-0.52	2	0.12	0.547	1125	0.974	0.453	877	0.981
CBQAC7	-0.51	2	0.12	0.549	1126	0.975	0.451	876	0.981
NQHI601	-0.51	2	0.12	0.549	1127	0.975	0.451	875	0.981
CSWDI276	-0.51	2	0.12	0.549	1128	0.975	0.451	874	0.981
QEY6	-0.50	2	0.13	0.551	1129	0.975	0.449	873	0.981
PSU2	-0.50	2	0.13	0.551	1130	0.975	0.449	872	0.981
FSN2	-0.50	2	0.13	0.552	1131	0.976	0.448	871	0.981
MJNYB3	-0.49	2	0.13	0.553	1132	0.978	0.447	870	0.981
GOQML415	-0.48	2	0.14	0.555	1133	0.979	0.445	869	0.981
CNDO96	-0.47	2	0.14	0.556	1134	0.981	0.444	868	0.981
USD91	-0.47	2	0.14	0.557	1135	0.981	0.443	867	0.981
GSB04	-0.47	2	0.14	0.557	1136	0.981	0.443	866	0.981
LTL654	-0.47	2	0.15	0.558	1137	0.981	0.442	865	0.981
KIBS45	-0.46	2	0.15	0.559	1138	0.981	0.441	864	0.981
KZH5	-0.46	2	0.15	0.559	1139	0.981	0.441	863	0.981
NGOSX425	-0.46	2	0.15	0.559	1140	0.981	0.441	862	0.981
GZU5	-0.46	2	0.15	0.559	1141	0.981	0.441	861	0.981
ULJZY72	-0.46	2	0.15	0.56	1142	0.981	0.44	860	0.981
KAWB9	-0.45	2	0.15	0.56	1143	0.981	0.44	859	0.981
VFGWU617	-0.45	2	0.16	0.562	1144	0.983	0.438	858	0.981
UZQO53	-0.44	2	0.16	0.564	1145	0.985	0.436	857	0.981
XMKH4	-0.43	2	0.16	0.564	1146	0.985	0.436	856	0.981
BMY0	-0.43	2	0.17	0.566	1147	0.986	0.434	855	0.981
DDZM42	-0.42	2	0.17	0.567	1148	0.986	0.433	854	0.981
DENZ35	-0.42	2	0.17	0.567	1149	0.986	0.433	853	0.981
LGRO94	-0.42	2	0.17	0.568	1150	0.986	0.432	852	0.981
EZH7	-0.41	2	0.18	0.57	1151	0.986	0.43	851	0.981
WIBGS82	-0.41	2	0.18	0.57	1152	0.986	0.43	850	0.981
PUQ51	-0.40	2	0.18	0.571	1153	0.986	0.429	849	0.981
GHKT2	-0.40	2	0.18	0.571	1154	0.986	0.429	848	0.981
ASA45	-0.40	2	0.18	0.571	1155	0.986	0.429	847	0.981
WIMVS51	-0.40	2	0.18	0.572	1156	0.986	0.428	846	0.981
TQEXR810	-0.39	2	0.18	0.572	1157	0.986	0.428	845	0.981
PQN73	-0.39	2	0.18	0.573	1158	0.986	0.427	844	0.981
MFCP85	-0.39	2	0.18	0.573	1159	0.986	0.427	843	0.981
UGAE56	-0.39	2	0.19	0.574	1160	0.986	0.426	842	0.981
EZQWT75	-0.39	2	0.19	0.574	1161	0.986	0.426	841	0.981
IYOQ457	-0.39	2	0.19	0.574	1162	0.986	0.426	840	0.981
TFECY23	-0.38	2	0.19	0.574	1163	0.986	0.426	839	0.981
UET913	-0.38	2	0.19	0.575	1164	0.986	0.425	838	0.981
KNG8	-0.38	2	0.19	0.575	1165	0.986	0.425	837	0.981
LAVI3	-0.38	2	0.19	0.576	1166	0.986	0.424	836	0.981
FRKS810	-0.38	2	0.19	0.576	1167	0.986	0.424	835	0.981
FUOBS902	-0.37	2	0.19	0.577	1168	0.986	0.423	834	0.981
LNOD3	-0.37	2	0.19	0.577	1169	0.986	0.423	833	0.981
MSUB2	-0.37	2	0.20	0.578	1170	0.986	0.422	832	0.981
FTDSZ3	-0.37	2	0.20	0.578	1171	0.986	0.422	831	0.981
XHYG768	-0.36	2	0.20	0.579	1172	0.986	0.421	830	0.981
SNOIP62	-0.36	2	0.20	0.579	1173	0.986	0.421	829	0.981
CYCAZ16	-0.36	2	0.20	0.58	1174	0.986	0.42	828	0.981
UZI0	-0.36	2	0.20	0.58	1175	0.986	0.42	827	0.981
BQCFI140	-0.36	2	0.20	0.58	1176	0.986	0.42	826	0.981
EQFWN863	-0.36	2	0.20	0.58	1177	0.986	0.42	825	0.981
JYMFS7	-0.35	2	0.20	0.581	1178	0.986	0.419	824	0.981
NFB01	-0.35	2	0.21	0.581	1179	0.987	0.419	823	0.981
YYHQ8	-0.34	2	0.21	0.583	1180	0.987	0.417	822	0.981
HZDO275	-0.34	2	0.21	0.583	1181	0.987	0.417	821	0.981
MDZT60	-0.34	2	0.21	0.584	1182	0.987	0.416	820	0.981
DTJQ2	-0.33	2	0.22	0.585	1183	0.987	0.415	819	0.981
UESO0	-0.32	2	0.22	0.587	1184	0.987	0.413	818	0.981
JAJC869	-0.32	2	0.22	0.587	1185	0.987	0.413	817	0.981
LEXIW3	-0.32	2	0.22	0.587	1186	0.987	0.413	816	0.981
PQZGU826	-0.32	2	0.22	0.588	1187	0.987	0.412	815	0.981
JGPS47	-0.31	2	0.22	0.589	1188	0.987	0.411	814	0.981
MKWYD561	-0.31	2	0.23	0.59	1189	0.987	0.41	813	0.981
FUWO56	-0.30	2	0.23	0.591	1190	0.987	0.409	812	0.981
MZFO0	-0.30	2	0.23	0.591	1191	0.987	0.409	811	0.981
NSZVN367	-0.30	2	0.23	0.591	1192	0.987	0.409	810	0.981
LLFZ9	-0.30	2	0.23	0.591	1193	0.987	0.409	809	0.981
HMC18	-0.30	2	0.23	0.591	1194	0.987	0.409	808	0.981
EMDJ6	-0.30	2	0.23	0.592	1195	0.987	0.408	807	0.981
XKHAI2	-0.30	2	0.23	0.592	1196	0.987	0.408	806	0.981
GNWL93	-0.29	2	0.23	0.593	1197	0.987	0.407	805	0.981
KZONK205	-0.29	2	0.24	0.594	1198	0.987	0.406	804	0.981
AWRT9	-0.29	2	0.24	0.594	1199	0.987	0.406	803	0.981
POGNU219	-0.28	2	0.24	0.596	1200	0.987	0.404	802	0.981
TMX6	-0.28	2	0.24	0.596	1201	0.987	0.404	801	0.981
GAPL137	-0.28	2	0.24	0.596	1202	0.987	0.404	800	0.981
APFH180	-0.28	2	0.24	0.596	1203	0.987	0.404	799	0.981
HEWSQ71	-0.27	2	0.25	0.598	1204	0.987	0.402	798	0.981
OBL39	-0.27	2	0.25	0.598	1205	0.987	0.402	797	0.981
GUWZN3	-0.26	2	0.25	0.599	1206	0.987	0.401	796	0.981
BKJMO924	-0.26	2	0.25	0.599	1207	0.987	0.401	795	0.981
VUIXD96	-0.26	2	0.25	0.6	1208	0.987	0.4	794	0.981
XXNLB5	-0.26	2	0.25	0.6	1209	0.987	0.4	793	0.981
SJKXI5	-0.26	2	0.25	0.6	1210	0.987	0.4	792	0.981
KNHRC021	-0.25	2	0.26	0.601	1211	0.987	0.399	791	0.981
CGKE706	-0.25	2	0.26	0.602	1212	0.987	0.398	790	0.981
CQW3	-0.25	2	0.26	0.602	1213	0.987	0.398	789	0.981
ECS3	-0.25	2	0.26	0.602	1214	0.987	0.398	788	0.981
TBLE80	-0.25	2	0.26	0.602	1215	0.987	0.398	787	0.981
ZPRJF4	-0.24	2	0.26	0.603	1216	0.987	0.397	786	0.981
APY1	-0.24	2	0.26	0.604	1217	0.987	0.396	785	0.981
XJGN097	-0.24	2	0.26	0.604	1218	0.987	0.396	784	0.981
JVNA392	-0.23	2	0.27	0.605	1219	0.987	0.395	783	0.981
OLM06	-0.23	2	0.27	0.605	1220	0.987	0.395	782	0.981
GUELS32	-0.23	2	0.27	0.605	1221	0.987	0.395	781	0.981
PZL714	-0.23	2	0.27	0.606	1222	0.987	0.394	780	0.981
OQIJE5	-0.23	2	0.27	0.606	1223	0.987	0.394	779	0.981
CSUF654	-0.23	2	0.27	0.606	1224	0.987	0.394	778	0.981
UMUZ734	-0.22	2	0.27	0.607	1225	0.987	0.393	777	0.981
NNZJ7	-0.22	2	0.27	0.607	1226	0.987	0.393	776	0.981
OZGPL1	-0.22	2	0.27	0.607	1227	0.987	0.393	775	0.981
LKF268	-0.22	2	0.27	0.608	1228	0.987	0.392	774	0.981
SLPFE71	-0.21	2	0.28	0.609	1229	0.987	0.391	773	0.981
TTPUM4	-0.21	2	0.28	0.609	1230	0.987	0.391	772	0.981
NVOCP874	-0.21	2	0.28	0.61	1231	0.987	0.39	771	0.981
BCDOX2	-0.20	2	0.28	0.61	1232	0.987	0.39	770	0.981
NOF436	-0.20	2	0.28	0.611	1233	0.987	0.389	769	0.981
UIGMC20	-0.20	2	0.28	0.612	1234	0.987	0.388	768	0.981
OED3	-0.19	2	0.29	0.612	1235	0.987	0.388	767	0.981
VMNT315	-0.19	2	0.29	0.614	1236	0.987	0.386	766	0.981
SOS52	-0.19	2	0.29	0.614	1237	0.987	0.386	765	0.981
AAM24	-0.18	2	0.29	0.614	1238	0.987	0.386	764	0.981
JOAKF247	-0.18	2	0.29	0.615	1239	0.987	0.385	763	0.981
EQXU90	-0.18	2	0.29	0.615	1240	0.987	0.385	762	0.981
GZSYQ593	-0.18	2	0.29	0.615	1241	0.987	0.385	761	0.981
BMF30	-0.18	2	0.30	0.616	1242	0.987	0.384	760	0.981
HFS83	-0.17	2	0.30	0.616	1243	0.987	0.384	759	0.981
HXSP4	-0.17	2	0.30	0.617	1244	0.987	0.383	758	0.981
TOQ605	-0.17	2	0.30	0.617	1245	0.987	0.383	757	0.981
ICB64	-0.17	2	0.30	0.618	1246	0.987	0.382	756	0.981
XRF02	-0.17	2	0.30	0.618	1247	0.987	0.382	755	0.981
QPNO715	-0.17	2	0.30	0.618	1248	0.987	0.382	754	0.981
CXT609	-0.17	2	0.30	0.618	1249	0.987	0.382	753	0.981
BYJXN721	-0.16	2	0.30	0.618	1250	0.987	0.382	752	0.981
DISH40	-0.16	2	0.30	0.619	1251	0.987	0.381	751	0.981
WTO4	-0.16	2	0.30	0.619	1252	0.987	0.381	750	0.981
NQJGE0	-0.16	2	0.31	0.62	1253	0.987	0.38	749	0.981
WEHMF853	-0.15	2	0.31	0.621	1254	0.987	0.379	748	0.981
VLRAS0	-0.15	2	0.31	0.621	1255	0.987	0.379	747	0.981
ZBXSJ8	-0.15	2	0.31	0.621	1256	0.987	0.379	746	0.981
SSEPL459	-0.15	2	0.31	0.621	1257	0.987	0.379	745	0.981
NUQG134	-0.15	2	0.31	0.622	1258	0.987	0.378	744	0.981
PUB45	-0.15	2	0.31	0.622	1259	0.987	0.378	743	0.981
QFKE2	-0.15	2	0.31	0.622	1260	0.987	0.378	742	0.981
IWCE69	-0.14	2	0.31	0.623	1261	0.987	0.377	741	0.981
ZBNGV63	-0.14	2	0.31	0.623	1262	0.987	0.377	740	0.981
DCW1	-0.14	2	0.31	0.623	1263	0.987	0.377	739	0.981
DNUG23	-0.14	2	0.31	0.623	1264	0.987	0.377	738	0.981
ZJB26	-0.12	2	0.32	0.626	1265	0.987	0.374	737	0.981
DGR54	-0.12	2	0.32	0.627	1266	0.987	0.373	736	0.981
CRV259	-0.12	2	0.33	0.628	1267	0.987	0.372	735	0.981
VMBEH6	-0.11	2	0.33	0.628	1268	0.987	0.372	734	0.981
HRG408	-0.11	2	0.33	0.629	1269	0.987	0.371	733	0.981
NXAKN204	-0.11	2	0.33	0.629	1270	0.987	0.371	732	0.981
JOR28	-0.11	2	0.33	0.629	1271	0.987	0.371	731	0.981
BXOF5	-0.11	2	0.33	0.629	1272	0.987	0.371	730	0.981
DAL65	-0.10	2	0.33	0.63	1273	0.987	0.37	729	0.981
IES301	-0.10	2	0.33	0.631	1274	0.987	0.369	728	0.981
RCEXP751	-0.10	2	0.34	0.632	1275	0.987	0.368	727	0.981
QUM4	-0.10	2	0.34	0.632	1276	0.987	0.368	726	0.981
SCMF5	-0.10	2	0.34	0.632	1277	0.987	0.368	725	0.981
CNB2	-0.09	2	0.34	0.632	1278	0.987	0.368	724	0.981
ZTI42	-0.09	2	0.34	0.632	1279	0.987	0.368	723	0.981
GOLS39	-0.09	2	0.34	0.632	1280	0.987	0.368	722	0.981
WED381	-0.09	2	0.34	0.633	1281	0.987	0.367	721	0.981
VAL2	-0.08	2	0.34	0.634	1282	0.987	0.366	720	0.981
IPWC8	-0.08	2	0.34	0.635	1283	0.987	0.365	719	0.981
ILNY547	-0.08	2	0.34	0.635	1284	0.987	0.365	718	0.981
KMWSB56	-0.08	2	0.35	0.635	1285	0.987	0.365	717	0.981
RJT63	-0.06	2	0.36	0.639	1286	0.987	0.361	716	0.981
RUT03	-0.06	2	0.36	0.639	1287	0.987	0.361	715	0.981
ZPUE74	-0.05	2	0.36	0.64	1288	0.987	0.36	714	0.981
HKN8	-0.05	2	0.36	0.641	1289	0.987	0.359	713	0.981
CUSRN59	-0.05	2	0.36	0.641	1290	0.987	0.359	712	0.981
BIUX1	-0.05	2	0.36	0.641	1291	0.987	0.359	711	0.981
HUTC52	-0.05	2	0.36	0.641	1292	0.987	0.359	710	0.981
IHWC3	-0.05	2	0.36	0.641	1293	0.987	0.359	709	0.981
CTNFX94	-0.05	2	0.36	0.641	1294	0.987	0.359	708	0.981
BSKMD379	-0.04	2	0.36	0.642	1295	0.987	0.358	707	0.981
KBS3	-0.04	2	0.36	0.642	1296	0.987	0.358	706	0.981
MXRJV47	-0.04	2	0.37	0.643	1297	0.987	0.357	705	0.981
UWIV54	-0.03	2	0.37	0.644	1298	0.987	0.356	704	0.981
IYEW460	-0.03	2	0.37	0.644	1299	0.987	0.356	703	0.981
RVP74	-0.03	2	0.37	0.644	1300	0.987	0.356	702	0.981
IZCX0	-0.03	2	0.37	0.644	1301	0.987	0.356	701	0.981
KWSJX672	-0.03	2	0.37	0.645	1302	0.987	0.355	700	0.981
KHJ7	-0.02	2	0.38	0.646	1303	0.987	0.354	699	0.981
ZPCS82	-0.02	2	0.38	0.647	1304	0.987	0.353	698	0.981
FPWU486	-0.02	2	0.38	0.647	1305	0.987	0.353	697	0.981
ALK587	-0.02	2	0.38	0.647	1306	0.987	0.353	696	0.981
QJBWC847	-0.02	2	0.38	0.647	1307	0.987	0.353	695	0.981
IMY784	-0.02	2	0.38	0.647	1308	0.987	0.353	694	0.981
HXFR84	-0.01	2	0.38	0.647	1309	0.987	0.353	693	0.981
JZBM413	-0.01	2	0.38	0.647	1310	0.987	0.353	692	0.981
GPYZM103	-0.01	2	0.38	0.648	1311	0.987	0.352	691	0.981
KPSJD05	-0.01	2	0.38	0.648	1312	0.987	0.352	690	0.981
QLI67	-0.01	2	0.38	0.648	1313	0.987	0.352	689	0.981
NNB29	-0.01	2	0.38	0.648	1314	0.987	0.352	688	0.981
PWIV612	-0.01	2	0.38	0.649	1315	0.987	0.351	687	0.981
HBAV97	-0.00	2	0.38	0.649	1316	0.987	0.351	686	0.981
ZAJU8	-0.00	2	0.38	0.649	1317	0.987	0.351	685	0.981
LGU43	0.00	2	0.39	0.651	1318	0.988	0.349	684	0.981
CSQRI314	0.01	2	0.39	0.652	1319	0.988	0.348	683	0.981
QXO056	0.01	2	0.39	0.653	1320	0.988	0.347	682	0.981
DKXT1	0.02	2	0.40	0.654	1321	0.988	0.346	681	0.981
RGZD07	0.02	2	0.40	0.654	1322	0.988	0.346	680	0.981
PAU973	0.02	2	0.40	0.654	1323	0.988	0.346	679	0.981
LGEV4	0.03	2	0.40	0.655	1324	0.988	0.345	678	0.981
ROS1	0.03	2	0.40	0.656	1325	0.988	0.344	677	0.981
ACEP2	0.03	2	0.40	0.656	1326	0.988	0.344	676	0.981
LJY7	0.05	2	0.41	0.659	1327	0.988	0.341	675	0.981
BOT28	0.05	2	0.41	0.659	1328	0.988	0.341	674	0.981
WJYO1	0.06	2	0.41	0.661	1329	0.988	0.339	673	0.981
NXH0	0.06	2	0.41	0.661	1330	0.988	0.339	672	0.981
MAYX6	0.06	2	0.41	0.661	1331	0.988	0.339	671	0.981
FNKEB2	0.06	2	0.42	0.661	1332	0.988	0.339	670	0.981
VPT0	0.06	2	0.42	0.662	1333	0.988	0.338	669	0.981
BIC17	0.07	2	0.42	0.663	1334	0.988	0.337	668	0.981
IJUEK96	0.07	2	0.42	0.663	1335	0.988	0.337	667	0.981
OKTH47	0.07	2	0.42	0.663	1336	0.988	0.337	666	0.981
PDBP473	0.07	2	0.42	0.664	1337	0.988	0.336	665	0.981
KHRJ721	0.08	2	0.42	0.664	1338	0.988	0.336	664	0.981
SQUVZ156	0.08	2	0.42	0.664	1339	0.988	0.336	663	0.981
TRF17	0.08	2	0.43	0.665	1340	0.988	0.335	662	0.981
LBQ1	0.08	2	0.43	0.665	1341	0.988	0.335	661	0.981
YSG8	0.08	2	0.43	0.665	1342	0.988	0.335	660	0.981
GSX4	0.09	2	0.43	0.667	1343	0.988	0.333	659	0.981
HBZP546	0.09	2	0.43	0.667	1344	0.988	0.333	658	0.981
QFI132	0.10	2	0.43	0.668	1345	0.988	0.332	657	0.981
AHPA3	0.10	2	0.43	0.668	1346	0.988	0.332	656	0.981
RRQUT4	0.10	2	0.44	0.669	1347	0.988	0.331	655	0.981
BZNK85	0.10	2	0.44	0.669	1348	0.988	0.331	654	0.981
SVCEQ86	0.10	2	0.44	0.669	1349	0.988	0.331	653	0.981
KPY89	0.10	2	0.44	0.67	1350	0.988	0.33	652	0.981
XDGNW1	0.11	2	0.44	0.67	1351	0.988	0.33	651	0.981
EDRY6	0.12	2	0.45	0.672	1352	0.988	0.328	650	0.981
BRVB80	0.13	2	0.45	0.674	1353	0.988	0.326	649	0.981
SHVOR67	0.13	2	0.45	0.674	1354	0.988	0.326	648	0.981
UXE216	0.13	2	0.45	0.674	1355	0.988	0.326	647	0.981
GLZCA7	0.13	2	0.45	0.674	1356	0.988	0.326	646	0.981
UVEX53	0.13	2	0.45	0.674	1357	0.988	0.326	645	0.981
WAZPD38	0.13	2	0.45	0.674	1358	0.988	0.326	644	0.981
UBVHW51	0.14	2	0.46	0.675	1359	0.988	0.325	643	0.981
OCRL95	0.14	2	0.46	0.676	1360	0.988	0.324	642	0.981
JXLID1	0.14	2	0.46	0.676	1361	0.988	0.324	641	0.981
IXA6	0.15	2	0.46	0.678	1362	0.988	0.322	640	0.981
NYAG3	0.15	2	0.46	0.679	1363	0.988	0.321	639	0.981
ROL7	0.16	2	0.47	0.68	1364	0.988	0.32	638	0.981
WTXS1	0.16	2	0.47	0.68	1365	0.988	0.32	637	0.981
TBWHS28	0.16	2	0.47	0.681	1366	0.988	0.319	636	0.981
IETPZ906	0.17	2	0.47	0.681	1367	0.988	0.319	635	0.981
UBJSH3	0.17	2	0.47	0.683	1368	0.988	0.317	634	0.981
WFO540	0.18	2	0.48	0.683	1369	0.988	0.317	633	0.981
JSY9	0.18	2	0.48	0.683	1370	0.988	0.317	632	0.981
DAXQS608	0.18	2	0.48	0.684	1371	0.988	0.316	631	0.981
QHS694	0.19	2	0.48	0.685	1372	0.988	0.315	630	0.981
VWV08	0.19	2	0.48	0.685	1373	0.988	0.315	629	0.981
DXC147	0.19	2	0.48	0.685	1374	0.988	0.315	628	0.981
FXPW690	0.20	2	0.49	0.687	1375	0.988	0.313	627	0.981
NKVSH56	0.20	2	0.49	0.687	1376	0.988	0.313	626	0.981
DZTA92	0.20	2	0.49	0.687	1377	0.988	0.313	625	0.981
YQAP23	0.20	2	0.49	0.688	1378	0.988	0.312	624	0.981
BTSH6	0.21	2	0.49	0.688	1379	0.988	0.312	623	0.981
QLJ261	0.21	2	0.49	0.689	1380	0.988	0.311	622	0.981
HBLJ136	0.21	2	0.49	0.689	1381	0.988	0.311	621	0.981
HIUE903	0.21	2	0.49	0.69	1382	0.988	0.31	620	0.981
FFK5	0.22	2	0.50	0.69	1383	0.988	0.31	619	0.981
YOBK20	0.22	2	0.50	0.691	1384	0.988	0.309	618	0.981
WCJIX837	0.22	2	0.50	0.691	1385	0.988	0.309	617	0.981
GIDX67	0.22	2	0.50	0.691	1386	0.988	0.309	616	0.981
OTYI98	0.23	2	0.50	0.693	1387	0.988	0.307	615	0.981
MOR42	0.23	2	0.50	0.693	1388	0.988	0.307	614	0.981
FOG7	0.23	2	0.51	0.694	1389	0.988	0.306	613	0.981
XAU1	0.24	2	0.51	0.694	1390	0.988	0.306	612	0.981
OYZSK1	0.24	2	0.51	0.694	1391	0.988	0.306	611	0.981
XRDF96	0.24	2	0.51	0.694	1392	0.988	0.306	610	0.981
YSONA70	0.24	2	0.51	0.695	1393	0.988	0.305	609	0.981
AJT7	0.24	2	0.51	0.695	1394	0.988	0.305	608	0.981
CMS137	0.25	2	0.51	0.696	1395	0.988	0.304	607	0.981
BEZMK4	0.25	2	0.51	0.696	1396	0.988	0.304	606	0.981
HYS50	0.25	2	0.52	0.697	1397	0.988	0.303	605	0.981
DCEWR2	0.25	2	0.52	0.697	1398	0.988	0.303	604	0.981
DILX93	0.25	2	0.52	0.697	1399	0.988	0.303	603	0.981
UUL8	0.26	2	0.52	0.697	1400	0.988	0.303	602	0.981
ZHZA0	0.26	2	0.52	0.698	1401	0.988	0.302	601	0.981
KBSO715	0.26	2	0.52	0.698	1402	0.988	0.302	600	0.981
GOLKU839	0.26	2	0.52	0.698	1403	0.988	0.302	599	0.981
CZM519	0.26	2	0.52	0.699	1404	0.988	0.301	598	0.981
ALZ092	0.27	2	0.52	0.699	1405	0.988	0.301	597	0.981
KFO5	0.27	2	0.52	0.699	1406	0.988	0.301	596	0.981
ZGMA18	0.27	2	0.52	0.699	1407	0.988	0.301	595	0.981
TSPL7	0.27	2	0.52	0.7	1408	0.988	0.3	594	0.981
BNY6	0.27	2	0.53	0.701	1409	0.988	0.299	593	0.981
QKAV9	0.28	2	0.53	0.702	1410	0.988	0.298	592	0.981
WOCBM17	0.28	2	0.53	0.702	1411	0.988	0.298	591	0.981
JEXJB16	0.28	2	0.53	0.702	1412	0.988	0.298	590	0.981
WEXVB7	0.29	2	0.53	0.703	1413	0.988	0.297	589	0.981
FUX92	0.29	2	0.54	0.704	1414	0.988	0.296	588	0.981
YAKS624	0.30	2	0.54	0.704	1415	0.988	0.296	587	0.981
EDMVH37	0.30	2	0.54	0.704	1416	0.988	0.296	586	0.981
XCNY468	0.30	2	0.54	0.705	1417	0.988	0.295	585	0.981
UFDXN897	0.30	2	0.54	0.705	1418	0.988	0.295	584	0.981
DSY581	0.30	2	0.54	0.705	1419	0.988	0.295	583	0.981
OKR410	0.31	2	0.54	0.706	1420	0.988	0.294	582	0.981
VZMF8	0.31	2	0.55	0.708	1421	0.988	0.292	581	0.981
QSV97	0.32	2	0.55	0.709	1422	0.988	0.291	580	0.981
CXQH538	0.32	2	0.55	0.709	1423	0.988	0.291	579	0.981
WJEHP854	0.32	2	0.55	0.709	1424	0.988	0.291	578	0.981
SIBRU56	0.33	2	0.55	0.71	1425	0.988	0.29	577	0.981
PDL508	0.33	2	0.56	0.711	1426	0.988	0.289	576	0.981
YMXQD8	0.33	2	0.56	0.711	1427	0.988	0.289	575	0.981
LDRBN6	0.34	2	0.56	0.712	1428	0.988	0.288	574	0.981
XWDU6	0.34	2	0.56	0.712	1429	0.988	0.288	573	0.981
HADIF24	0.35	2	0.56	0.713	1430	0.988	0.287	572	0.981
XWRZ54	0.35	2	0.56	0.714	1431	0.988	0.286	571	0.981
OLMF590	0.35	2	0.56	0.714	1432	0.988	0.286	570	0.981
EBNIY62	0.35	2	0.57	0.714	1433	0.988	0.286	569	0.981
TJSCE732	0.35	2	0.57	0.715	1434	0.988	0.285	568	0.981
