GENE	sumZ	numObs	normZ	pval_synth	rank_synth	fdr_synth	pval_supp	rank_supp	fdr_supp
CSWDI276	-0.67	2	0.05	0.518	1065	0.97	0.482	937	0.984
LDRBN6	-0.67	2	0.05	0.518	1066	0.97	0.482	936	0.984
ORXGO7	-0.67	2	0.05	0.519	1067	0.97	0.481	935	0.984
UIE29	-0.67	2	0.05	0.519	1068	0.97	0.481	934	0.984
RBSIF8	-0.66	2	0.05	0.52	1069	0.97	0.48	933	0.984
FCIG8	-0.66	2	0.05	0.521	1070	0.97	0.479	932	0.984
WESXG1	-0.66	2	0.05	0.521	1071	0.97	0.479	931	0.984
EKTL507	-0.66	2	0.05	0.521	1072	0.97	0.479	930	0.984
XAU1	-0.65	2	0.06	0.523	1073	0.97	0.477	929	0.984
PPDBK2	-0.64	2	0.06	0.525	1074	0.97	0.475	928	0.984
TMRN6	-0.64	2	0.06	0.525	1075	0.97	0.475	927	0.984
JNS1	-0.63	2	0.06	0.526	1076	0.97	0.474	926	0.984
EZMRP2	-0.63	2	0.07	0.526	1077	0.97	0.474	925	0.984
PYR718	-0.63	2	0.07	0.526	1078	0.97	0.474	924	0.984
EDRY6	-0.63	2	0.07	0.527	1079	0.97	0.473	923	0.984
RKS40	-0.63	2	0.07	0.528	1080	0.97	0.472	922	0.984
SMGSR094	-0.62	2	0.07	0.528	1081	0.97	0.472	921	0.984
QDC065	-0.62	2	0.07	0.528	1082	0.97	0.472	920	0.984
GYN2	-0.62	2	0.07	0.529	1083	0.97	0.471	919	0.984
BRVID386	-0.62	2	0.07	0.529	1084	0.97	0.471	918	0.984
UJB04	-0.62	2	0.07	0.529	1085	0.97	0.471	917	0.984
TLMBY01	-0.62	2	0.07	0.53	1086	0.97	0.47	916	0.984
QSV97	-0.61	2	0.08	0.53	1087	0.97	0.47	915	0.984
PEQ4	-0.60	2	0.08	0.532	1088	0.97	0.468	914	0.984
DWR0	-0.60	2	0.08	0.532	1089	0.97	0.468	913	0.984
HIUE903	-0.60	2	0.08	0.533	1090	0.97	0.467	912	0.984
YSUMW896	-0.60	2	0.08	0.533	1091	0.97	0.467	911	0.984
RPV123	-0.60	2	0.08	0.533	1092	0.97	0.467	910	0.984
YSONA70	-0.60	2	0.08	0.534	1093	0.97	0.466	909	0.984
MNALY84	-0.60	2	0.08	0.534	1094	0.97	0.466	908	0.984
GIDX67	-0.59	2	0.09	0.534	1095	0.97	0.466	907	0.984
FMWYZ64	-0.59	2	0.09	0.534	1096	0.97	0.466	906	0.984
SDSB1	-0.59	2	0.09	0.535	1097	0.97	0.465	905	0.984
VPA06	-0.58	2	0.09	0.537	1098	0.97	0.463	904	0.984
QCIX32	-0.58	2	0.09	0.537	1099	0.97	0.463	903	0.984
TVCP493	-0.58	2	0.09	0.537	1100	0.97	0.463	902	0.984
BWJ418	-0.58	2	0.09	0.537	1101	0.97	0.463	901	0.984
BNYQM7	-0.58	2	0.09	0.537	1102	0.97	0.463	900	0.984
XZQI3	-0.58	2	0.09	0.538	1103	0.97	0.462	899	0.984
HNW21	-0.57	2	0.10	0.538	1104	0.97	0.462	898	0.984
KHRJ721	-0.57	2	0.10	0.538	1105	0.97	0.462	897	0.984
JVEN304	-0.57	2	0.10	0.539	1106	0.97	0.461	896	0.984
KFO5	-0.57	2	0.10	0.539	1107	0.97	0.461	895	0.984
RXCB014	-0.57	2	0.10	0.539	1108	0.97	0.461	894	0.984
TTKY2	-0.56	2	0.10	0.54	1109	0.97	0.46	893	0.984
GNKH861	-0.56	2	0.10	0.54	1110	0.97	0.46	892	0.984
ZBJS856	-0.56	2	0.10	0.541	1111	0.97	0.459	891	0.984
SVCEQ86	-0.55	2	0.10	0.542	1112	0.97	0.458	890	0.984
GDU15	-0.55	2	0.10	0.542	1113	0.97	0.458	889	0.984
YYNCG867	-0.55	2	0.11	0.542	1114	0.97	0.458	888	0.984
XWDU6	-0.55	2	0.11	0.542	1115	0.97	0.458	887	0.984
YOC5	-0.55	2	0.11	0.543	1116	0.97	0.457	886	0.984
TENRW2	-0.55	2	0.11	0.543	1117	0.97	0.457	885	0.984
MVTN694	-0.55	2	0.11	0.543	1118	0.97	0.457	884	0.984
URNDC0	-0.55	2	0.11	0.544	1119	0.97	0.456	883	0.984
MLN24	-0.54	2	0.11	0.544	1120	0.97	0.456	882	0.984
EZQWT75	-0.54	2	0.11	0.544	1121	0.97	0.456	881	0.984
IWCE69	-0.54	2	0.11	0.545	1122	0.97	0.455	880	0.984
NPR96	-0.54	2	0.11	0.545	1123	0.97	0.455	879	0.984
PDL508	-0.54	2	0.11	0.546	1124	0.97	0.454	878	0.984
WUAN861	-0.53	2	0.12	0.546	1125	0.97	0.454	877	0.984
IIMHO07	-0.53	2	0.12	0.546	1126	0.97	0.454	876	0.984
WED381	-0.53	2	0.12	0.546	1127	0.97	0.454	875	0.984
CAJ3	-0.52	2	0.12	0.548	1128	0.97	0.452	874	0.984
EBSU1	-0.52	2	0.12	0.549	1129	0.97	0.451	873	0.984
VIRN168	-0.52	2	0.12	0.549	1130	0.97	0.451	872	0.984
DLFS57	-0.52	2	0.12	0.549	1131	0.97	0.451	871	0.984
INAGT67	-0.52	2	0.12	0.549	1132	0.97	0.451	870	0.984
NZUBQ709	-0.52	2	0.12	0.549	1133	0.97	0.451	869	0.984
YNV069	-0.51	2	0.13	0.551	1134	0.97	0.449	868	0.984
SRA962	-0.51	2	0.13	0.551	1135	0.97	0.449	867	0.984
FVO48	-0.51	2	0.13	0.551	1136	0.97	0.449	866	0.984
MGSOH154	-0.50	2	0.13	0.552	1137	0.97	0.448	865	0.984
AVSXD452	-0.50	2	0.13	0.553	1138	0.97	0.447	864	0.984
EYJMH0	-0.50	2	0.13	0.553	1139	0.97	0.447	863	0.984
PVIZ3	-0.50	2	0.13	0.553	1140	0.97	0.447	862	0.984
VHQ3	-0.49	2	0.14	0.554	1141	0.97	0.446	861	0.984
ZDYPV81	-0.49	2	0.14	0.554	1142	0.97	0.446	860	0.984
CSQRI314	-0.49	2	0.14	0.554	1143	0.97	0.446	859	0.984
IBEZ801	-0.49	2	0.14	0.555	1144	0.97	0.445	858	0.984
XGQCB072	-0.49	2	0.14	0.555	1145	0.97	0.445	857	0.984
QJG069	-0.49	2	0.14	0.555	1146	0.97	0.445	856	0.984
WGAT894	-0.48	2	0.14	0.556	1147	0.97	0.444	855	0.984
KMQ85	-0.48	2	0.14	0.557	1148	0.971	0.443	854	0.984
MAXKE5	-0.48	2	0.14	0.557	1149	0.971	0.443	853	0.984
XOFM149	-0.47	2	0.15	0.558	1150	0.971	0.442	852	0.984
PKZ40	-0.47	2	0.15	0.558	1151	0.971	0.442	851	0.984
RDBKT823	-0.47	2	0.15	0.559	1152	0.971	0.441	850	0.984
VCKN945	-0.46	2	0.15	0.56	1153	0.971	0.44	849	0.984
GGKVA684	-0.46	2	0.15	0.56	1154	0.971	0.44	848	0.984
AVOFU60	-0.46	2	0.15	0.561	1155	0.972	0.439	847	0.984
WTXS1	-0.46	2	0.15	0.561	1156	0.972	0.439	846	0.984
YQDC19	-0.45	2	0.16	0.563	1157	0.972	0.437	845	0.984
WEJ06	-0.45	2	0.16	0.563	1158	0.972	0.437	844	0.984
ZTGA726	-0.45	2	0.16	0.563	1159	0.972	0.437	843	0.984
LOP7	-0.44	2	0.16	0.564	1160	0.972	0.436	842	0.984
FPH4	-0.44	2	0.16	0.565	1161	0.972	0.435	841	0.984
WXJLI190	-0.44	2	0.16	0.565	1162	0.972	0.435	840	0.984
NVOCP874	-0.43	2	0.17	0.566	1163	0.972	0.434	839	0.984
VRYQ60	-0.43	2	0.17	0.566	1164	0.972	0.434	838	0.984
HSAF0	-0.43	2	0.17	0.567	1165	0.972	0.433	837	0.984
YRKQ41	-0.43	2	0.17	0.567	1166	0.972	0.433	836	0.984
TTPUM4	-0.42	2	0.17	0.569	1167	0.972	0.431	835	0.984
GPYZM103	-0.42	2	0.17	0.569	1168	0.972	0.431	834	0.984
AXWQ7	-0.42	2	0.17	0.569	1169	0.972	0.431	833	0.984
JKSIJ4	-0.41	2	0.18	0.57	1170	0.972	0.43	832	0.984
ZOYZ78	-0.41	2	0.18	0.571	1171	0.972	0.429	831	0.984
LABW13	-0.41	2	0.18	0.571	1172	0.972	0.429	830	0.984
PCSOV427	-0.41	2	0.18	0.571	1173	0.972	0.429	829	0.984
TFKT90	-0.41	2	0.18	0.571	1174	0.972	0.429	828	0.984
OLM06	-0.41	2	0.18	0.572	1175	0.972	0.428	827	0.984
UHG324	-0.40	2	0.18	0.572	1176	0.972	0.428	826	0.984
SZIRP02	-0.40	2	0.18	0.573	1177	0.972	0.427	825	0.984
NFPV0	-0.40	2	0.18	0.573	1178	0.972	0.427	824	0.984
QDCZM45	-0.40	2	0.19	0.573	1179	0.972	0.427	823	0.984
KWQIN781	-0.39	2	0.19	0.574	1180	0.972	0.426	822	0.984
BSQTP516	-0.39	2	0.19	0.574	1181	0.972	0.426	821	0.984
XROFJ3	-0.39	2	0.19	0.575	1182	0.972	0.425	820	0.984
GYI894	-0.39	2	0.19	0.575	1183	0.972	0.425	819	0.984
QPNO715	-0.39	2	0.19	0.575	1184	0.972	0.425	818	0.984
KUZN32	-0.38	2	0.19	0.576	1185	0.972	0.424	817	0.984
TOQ605	-0.38	2	0.19	0.576	1186	0.972	0.424	816	0.984
WHRS374	-0.38	2	0.19	0.577	1187	0.972	0.423	815	0.984
TFMKE30	-0.37	2	0.20	0.578	1188	0.973	0.422	814	0.984
HUTC52	-0.37	2	0.20	0.578	1189	0.973	0.422	813	0.984
GAQWO93	-0.37	2	0.20	0.579	1190	0.973	0.421	812	0.984
BGHW3	-0.37	2	0.20	0.579	1191	0.973	0.421	811	0.984
KSN7	-0.36	2	0.20	0.58	1192	0.974	0.42	810	0.984
WRO0	-0.35	2	0.21	0.582	1193	0.974	0.418	809	0.984
SQN80	-0.35	2	0.21	0.583	1194	0.974	0.417	808	0.984
TFPVM924	-0.34	2	0.21	0.584	1195	0.974	0.416	807	0.984
ASAL012	-0.34	2	0.21	0.585	1196	0.974	0.415	806	0.984
TATG032	-0.33	2	0.22	0.585	1197	0.974	0.415	805	0.984
BGDAV6	-0.33	2	0.22	0.585	1198	0.974	0.415	804	0.984
YQB813	-0.33	2	0.22	0.586	1199	0.974	0.414	803	0.984
YMXQD8	-0.33	2	0.22	0.586	1200	0.974	0.414	802	0.984
JBRZ15	-0.32	2	0.22	0.588	1201	0.974	0.412	801	0.984
JOR28	-0.32	2	0.22	0.588	1202	0.974	0.412	800	0.984
OTIYD04	-0.32	2	0.22	0.588	1203	0.974	0.412	799	0.984
JLO78	-0.32	2	0.22	0.588	1204	0.974	0.412	798	0.984
RADZ248	-0.32	2	0.22	0.588	1205	0.974	0.412	797	0.984
WZJ043	-0.32	2	0.22	0.589	1206	0.974	0.411	796	0.984
RYOGD17	-0.32	2	0.22	0.589	1207	0.974	0.411	795	0.984
YEOG5	-0.31	2	0.23	0.59	1208	0.974	0.41	794	0.984
LJGP642	-0.31	2	0.23	0.59	1209	0.974	0.41	793	0.984
RJT63	-0.30	2	0.23	0.591	1210	0.974	0.409	792	0.984
ZTYX72	-0.30	2	0.23	0.592	1211	0.974	0.408	791	0.984
DJXRP561	-0.30	2	0.23	0.592	1212	0.974	0.408	790	0.984
EQPUW254	-0.30	2	0.23	0.592	1213	0.974	0.408	789	0.984
XJHCI35	-0.30	2	0.23	0.593	1214	0.974	0.407	788	0.984
XIP897	-0.29	2	0.24	0.594	1215	0.974	0.406	787	0.984
IMX3	-0.29	2	0.24	0.594	1216	0.974	0.406	786	0.984
ORIKP47	-0.29	2	0.24	0.594	1217	0.974	0.406	785	0.984
ASHM95	-0.29	2	0.24	0.595	1218	0.974	0.405	784	0.984
TMNE52	-0.29	2	0.24	0.595	1219	0.974	0.405	783	0.984
ZDSGV02	-0.29	2	0.24	0.595	1220	0.974	0.405	782	0.984
QGFY128	-0.28	2	0.24	0.595	1221	0.974	0.405	781	0.984
GOQML415	-0.28	2	0.24	0.595	1222	0.974	0.405	780	0.984
FMLE253	-0.28	2	0.24	0.595	1223	0.974	0.405	779	0.984
ARQ239	-0.28	2	0.24	0.596	1224	0.974	0.404	778	0.984
WTLN1	-0.27	2	0.25	0.598	1225	0.974	0.402	777	0.984
FVB71	-0.27	2	0.25	0.598	1226	0.974	0.402	776	0.984
PFNO8	-0.27	2	0.25	0.598	1227	0.974	0.402	775	0.984
GOLKU839	-0.27	2	0.25	0.599	1228	0.974	0.401	774	0.984
AMRU90	-0.27	2	0.25	0.599	1229	0.974	0.401	773	0.984
RVP74	-0.26	2	0.25	0.599	1230	0.974	0.401	772	0.984
FNGQ80	-0.26	2	0.25	0.599	1231	0.974	0.401	771	0.984
JDX6	-0.26	2	0.25	0.6	1232	0.974	0.4	770	0.984
GOXRE48	-0.25	2	0.26	0.602	1233	0.975	0.398	769	0.984
MOGJT43	-0.25	2	0.26	0.603	1234	0.975	0.397	768	0.984
SZPTQ70	-0.24	2	0.26	0.603	1235	0.975	0.397	767	0.984
KPD27	-0.24	2	0.26	0.604	1236	0.975	0.396	766	0.984
IJUEK96	-0.23	2	0.27	0.605	1237	0.975	0.395	765	0.984
EXQFH64	-0.23	2	0.27	0.605	1238	0.975	0.395	764	0.984
BTZNO75	-0.23	2	0.27	0.605	1239	0.975	0.395	763	0.984
JYMFS7	-0.23	2	0.27	0.606	1240	0.975	0.394	762	0.984
PCQLX374	-0.23	2	0.27	0.606	1241	0.975	0.394	761	0.984
FPWU486	-0.23	2	0.27	0.606	1242	0.975	0.394	760	0.984
MNC91	-0.22	2	0.27	0.607	1243	0.975	0.393	759	0.984
EXNB45	-0.22	2	0.27	0.607	1244	0.975	0.393	758	0.984
GNDS0	-0.22	2	0.27	0.608	1245	0.975	0.392	757	0.984
BHSVR5	-0.22	2	0.28	0.608	1246	0.975	0.392	756	0.984
ZDNUM0	-0.22	2	0.28	0.608	1247	0.975	0.392	755	0.984
IYOQ457	-0.22	2	0.28	0.609	1248	0.975	0.391	754	0.984
UXE216	-0.21	2	0.28	0.61	1249	0.975	0.39	753	0.984
GNWL93	-0.21	2	0.28	0.611	1250	0.975	0.389	752	0.984
MRD215	-0.20	2	0.28	0.611	1251	0.975	0.389	751	0.984
PTP480	-0.20	2	0.28	0.612	1252	0.975	0.388	750	0.984
SMNR610	-0.20	2	0.28	0.612	1253	0.975	0.388	749	0.984
ZUGL752	-0.19	2	0.29	0.614	1254	0.975	0.386	748	0.984
ETIU95	-0.19	2	0.29	0.614	1255	0.975	0.386	747	0.984
ZIVM76	-0.18	2	0.29	0.616	1256	0.975	0.384	746	0.984
EUBC8	-0.18	2	0.29	0.616	1257	0.975	0.384	745	0.984
PQOBL42	-0.18	2	0.30	0.616	1258	0.975	0.384	744	0.984
WIKRE19	-0.18	2	0.30	0.616	1259	0.975	0.384	743	0.984
TDVE29	-0.18	2	0.30	0.616	1260	0.975	0.384	742	0.984
YOC507	-0.17	2	0.30	0.618	1261	0.975	0.382	741	0.984
LBQ1	-0.17	2	0.30	0.618	1262	0.975	0.382	740	0.984
OMHSF067	-0.17	2	0.30	0.618	1263	0.975	0.382	739	0.984
GWQR497	-0.17	2	0.30	0.618	1264	0.975	0.382	738	0.984
QBXU730	-0.16	2	0.30	0.619	1265	0.975	0.381	737	0.984
KXKC7	-0.16	2	0.30	0.619	1266	0.975	0.381	736	0.984
AVLF14	-0.16	2	0.30	0.62	1267	0.975	0.38	735	0.984
SULMP874	-0.16	2	0.31	0.62	1268	0.975	0.38	734	0.984
GHK0	-0.15	2	0.31	0.621	1269	0.975	0.379	733	0.984
SWPTR64	-0.15	2	0.31	0.621	1270	0.975	0.379	732	0.984
GXEQI289	-0.15	2	0.31	0.621	1271	0.975	0.379	731	0.984
KFJ0	-0.15	2	0.31	0.621	1272	0.975	0.379	730	0.984
WJYO1	-0.15	2	0.31	0.622	1273	0.975	0.378	729	0.984
URNAS9	-0.14	2	0.31	0.623	1274	0.975	0.377	728	0.984
YEFH74	-0.14	2	0.31	0.623	1275	0.975	0.377	727	0.984
UNW0	-0.14	2	0.31	0.623	1276	0.975	0.377	726	0.984
XIAH5	-0.14	2	0.31	0.623	1277	0.975	0.377	725	0.984
XXNJ58	-0.14	2	0.31	0.623	1278	0.975	0.377	724	0.984
URY7	-0.14	2	0.32	0.624	1279	0.975	0.376	723	0.984
OEX069	-0.14	2	0.32	0.624	1280	0.975	0.376	722	0.984
OKTH47	-0.13	2	0.32	0.624	1281	0.975	0.376	721	0.984
KDNFY3	-0.13	2	0.32	0.625	1282	0.975	0.375	720	0.984
LGU43	-0.13	2	0.32	0.626	1283	0.975	0.374	719	0.984
WCAZ8	-0.12	2	0.32	0.627	1284	0.975	0.373	718	0.984
WJEHP854	-0.12	2	0.32	0.627	1285	0.975	0.373	717	0.984
OQB65	-0.12	2	0.33	0.628	1286	0.975	0.372	716	0.984
JAR7	-0.12	2	0.33	0.628	1287	0.975	0.372	715	0.984
TSB45	-0.11	2	0.33	0.628	1288	0.975	0.372	714	0.984
PUB45	-0.11	2	0.33	0.629	1289	0.975	0.371	713	0.984
VAOGC5	-0.11	2	0.33	0.629	1290	0.975	0.371	712	0.984
IFQOD62	-0.11	2	0.33	0.629	1291	0.975	0.371	711	0.984
KPDQ925	-0.10	2	0.33	0.63	1292	0.975	0.37	710	0.984
HUS31	-0.10	2	0.33	0.63	1293	0.975	0.37	709	0.984
EBT51	-0.10	2	0.34	0.631	1294	0.975	0.369	708	0.984
KBKP923	-0.09	2	0.34	0.632	1295	0.975	0.368	707	0.984
LSY54	-0.09	2	0.34	0.633	1296	0.975	0.367	706	0.984
BSKMD379	-0.09	2	0.34	0.634	1297	0.975	0.366	705	0.984
JHCXZ89	-0.08	2	0.34	0.634	1298	0.975	0.366	704	0.984
TTS904	-0.08	2	0.34	0.634	1299	0.975	0.366	703	0.984
PGBFZ9	-0.08	2	0.34	0.634	1300	0.975	0.366	702	0.984
DKBWD03	-0.08	2	0.34	0.635	1301	0.975	0.365	701	0.984
KAF417	-0.08	2	0.34	0.635	1302	0.975	0.365	700	0.984
CAL249	-0.06	2	0.35	0.638	1303	0.98	0.362	699	0.984
UXV2	-0.05	2	0.36	0.64	1304	0.981	0.36	698	0.984
HAR8	-0.05	2	0.36	0.641	1305	0.981	0.359	697	0.984
KMODV6	-0.04	2	0.36	0.642	1306	0.981	0.358	696	0.984
GZU5	-0.04	2	0.36	0.642	1307	0.981	0.358	695	0.984
UWUD14	-0.04	2	0.37	0.643	1308	0.981	0.357	694	0.984
VYO2	-0.04	2	0.37	0.643	1309	0.981	0.357	693	0.984
NDWHP82	-0.03	2	0.37	0.645	1310	0.981	0.355	692	0.984
OGBQ143	-0.02	2	0.38	0.646	1311	0.981	0.354	691	0.984
HNCYQ4	-0.02	2	0.38	0.646	1312	0.981	0.354	690	0.984
SQUVZ156	-0.02	2	0.38	0.647	1313	0.981	0.353	689	0.984
AUD71	-0.01	2	0.38	0.648	1314	0.981	0.352	688	0.984
RZE5	-0.01	2	0.38	0.648	1315	0.981	0.352	687	0.984
UJXO53	-0.01	2	0.38	0.648	1316	0.981	0.352	686	0.984
DBDN3	-0.01	2	0.38	0.648	1317	0.981	0.352	685	0.984
MNJH574	-0.01	2	0.38	0.648	1318	0.981	0.352	684	0.984
XDJ592	-0.00	2	0.38	0.649	1319	0.981	0.351	683	0.984
FQT9	-0.00	2	0.38	0.65	1320	0.981	0.35	682	0.984
VPRJX3	0.00	2	0.39	0.65	1321	0.981	0.35	681	0.984
VEQ704	0.01	2	0.39	0.651	1322	0.981	0.349	680	0.984
VPYTR71	0.01	2	0.39	0.652	1323	0.981	0.348	679	0.984
FQXZS0	0.02	2	0.39	0.653	1324	0.981	0.347	678	0.984
ULJZY72	0.02	2	0.39	0.653	1325	0.981	0.347	677	0.984
NHBL421	0.02	2	0.39	0.653	1326	0.981	0.347	676	0.984
FXQUV987	0.02	2	0.40	0.654	1327	0.981	0.346	675	0.984
JXLID1	0.02	2	0.40	0.654	1328	0.981	0.346	674	0.984
SMAF6	0.02	2	0.40	0.654	1329	0.981	0.346	673	0.984
WGUJ4	0.03	2	0.40	0.655	1330	0.981	0.345	672	0.984
BAVR1	0.03	2	0.40	0.655	1331	0.981	0.345	671	0.984
HDZIA148	0.03	2	0.40	0.656	1332	0.981	0.344	670	0.984
ERQH8	0.03	2	0.40	0.656	1333	0.981	0.344	669	0.984
JMS39	0.03	2	0.40	0.656	1334	0.981	0.344	668	0.984
UFDXN897	0.03	2	0.40	0.656	1335	0.981	0.344	667	0.984
SCFSR53	0.04	2	0.40	0.657	1336	0.981	0.343	666	0.984
MUOS2	0.04	2	0.40	0.657	1337	0.981	0.343	665	0.984
YMP489	0.04	2	0.41	0.657	1338	0.981	0.343	664	0.984
NXAKN204	0.04	2	0.41	0.657	1339	0.981	0.343	663	0.984
TCUN2	0.05	2	0.41	0.659	1340	0.981	0.341	662	0.984
KNHRC021	0.05	2	0.41	0.659	1341	0.981	0.341	661	0.984
OVTQX368	0.06	2	0.41	0.66	1342	0.981	0.34	660	0.984
HXJGA09	0.06	2	0.41	0.661	1343	0.981	0.339	659	0.984
ULH7	0.06	2	0.41	0.661	1344	0.981	0.339	658	0.984
HMOS7	0.06	2	0.41	0.661	1345	0.981	0.339	657	0.984
VANF5	0.06	2	0.42	0.661	1346	0.981	0.339	656	0.984
BXRWV7	0.06	2	0.42	0.661	1347	0.981	0.339	655	0.984
JCVLN56	0.06	2	0.42	0.661	1348	0.981	0.339	654	0.984
WEJBG4	0.07	2	0.42	0.662	1349	0.981	0.338	653	0.984
AKJM96	0.07	2	0.42	0.662	1350	0.981	0.338	652	0.984
TRIQ472	0.07	2	0.42	0.663	1351	0.981	0.337	651	0.984
OLV9	0.07	2	0.42	0.663	1352	0.981	0.337	650	0.984
HANZJ931	0.07	2	0.42	0.664	1353	0.981	0.336	649	0.984
BXHG52	0.08	2	0.42	0.664	1354	0.981	0.336	648	0.984
BDWTY47	0.09	2	0.43	0.666	1355	0.981	0.334	647	0.984
BBTK4	0.09	2	0.43	0.667	1356	0.981	0.333	646	0.984
KTOH6	0.10	2	0.43	0.668	1357	0.981	0.332	645	0.984
ZYZF84	0.10	2	0.44	0.668	1358	0.981	0.332	644	0.984
SSOE512	0.10	2	0.44	0.669	1359	0.981	0.331	643	0.984
OUX8	0.11	2	0.44	0.669	1360	0.981	0.331	642	0.984
MPQEX407	0.11	2	0.44	0.67	1361	0.981	0.33	641	0.984
HSMT3	0.11	2	0.44	0.67	1362	0.981	0.33	640	0.984
UVHT0	0.12	2	0.44	0.671	1363	0.981	0.329	639	0.984
DKXT1	0.12	2	0.44	0.671	1364	0.981	0.329	638	0.984
QUMOI7	0.12	2	0.45	0.672	1365	0.981	0.328	637	0.984
KPY89	0.12	2	0.45	0.673	1366	0.981	0.327	636	0.984
TGM20	0.13	2	0.45	0.673	1367	0.981	0.327	635	0.984
GSX4	0.13	2	0.45	0.673	1368	0.981	0.327	634	0.984
KLCG903	0.14	2	0.45	0.675	1369	0.981	0.325	633	0.984
HADIF24	0.14	2	0.45	0.675	1370	0.981	0.325	632	0.984
GHBJZ94	0.14	2	0.46	0.676	1371	0.981	0.324	631	0.984
SICM5	0.14	2	0.46	0.676	1372	0.981	0.324	630	0.984
VMNT315	0.14	2	0.46	0.676	1373	0.981	0.324	629	0.984
VRWS7	0.14	2	0.46	0.677	1374	0.981	0.323	628	0.984
ABYM184	0.15	2	0.46	0.677	1375	0.981	0.323	627	0.984
EYQRZ12	0.15	2	0.46	0.678	1376	0.981	0.322	626	0.984
PQZGU826	0.15	2	0.46	0.678	1377	0.981	0.322	625	0.984
SVYJ582	0.15	2	0.46	0.678	1378	0.981	0.322	624	0.984
VNHJY8	0.15	2	0.46	0.678	1379	0.981	0.322	623	0.984
EQFWN863	0.16	2	0.47	0.679	1380	0.981	0.321	622	0.984
DYA217	0.16	2	0.47	0.68	1381	0.981	0.32	621	0.984
NMCWV357	0.17	2	0.47	0.681	1382	0.981	0.319	620	0.984
NLON71	0.17	2	0.47	0.681	1383	0.981	0.319	619	0.984
YVRMP42	0.17	2	0.47	0.681	1384	0.981	0.319	618	0.984
XHYG768	0.17	2	0.47	0.681	1385	0.981	0.319	617	0.984
TWUFQ24	0.17	2	0.47	0.681	1386	0.981	0.319	616	0.984
GAPL137	0.17	2	0.47	0.682	1387	0.981	0.318	615	0.984
GVP3	0.18	2	0.47	0.682	1388	0.981	0.318	614	0.984
BHWZ03	0.18	2	0.48	0.683	1389	0.981	0.317	613	0.984
SHVOR67	0.18	2	0.48	0.683	1390	0.981	0.317	612	0.984
IKVDO45	0.18	2	0.48	0.683	1391	0.981	0.317	611	0.984
QFKE2	0.18	2	0.48	0.684	1392	0.981	0.316	610	0.984
SYVL32	0.18	2	0.48	0.684	1393	0.981	0.316	609	0.984
QHM08	0.19	2	0.48	0.685	1394	0.981	0.315	608	0.984
FXMJC1	0.19	2	0.48	0.685	1395	0.981	0.315	607	0.984
YEQRD749	0.19	2	0.48	0.685	1396	0.981	0.315	606	0.984
DJG5	0.19	2	0.48	0.685	1397	0.981	0.315	605	0.984
ZGD378	0.20	2	0.48	0.686	1398	0.982	0.314	604	0.984
RTGPB014	0.20	2	0.49	0.687	1399	0.982	0.313	603	0.984
XHTQ268	0.21	2	0.49	0.687	1400	0.982	0.313	602	0.984
UNQE21	0.22	2	0.49	0.69	1401	0.982	0.31	601	0.984
ZPCS82	0.22	2	0.49	0.69	1402	0.982	0.31	600	0.984
BZNK85	0.22	2	0.50	0.69	1403	0.982	0.31	599	0.984
BRSPA235	0.22	2	0.50	0.69	1404	0.982	0.31	598	0.984
GID751	0.22	2	0.50	0.69	1405	0.982	0.31	597	0.984
USJN16	0.22	2	0.50	0.69	1406	0.982	0.31	596	0.984
DJAX124	0.23	2	0.50	0.691	1407	0.983	0.309	595	0.984
GUGYX802	0.23	2	0.50	0.692	1408	0.983	0.308	594	0.984
XWCG1	0.24	2	0.51	0.694	1409	0.984	0.306	593	0.984
EQHEV814	0.24	2	0.51	0.694	1410	0.984	0.306	592	0.984
HFS83	0.24	2	0.51	0.694	1411	0.984	0.306	591	0.984
UTNAS643	0.25	2	0.51	0.695	1412	0.984	0.305	590	0.984
QFJQ10	0.25	2	0.51	0.695	1413	0.984	0.305	589	0.984
LBI7	0.25	2	0.51	0.696	1414	0.984	0.304	588	0.984
MOM614	0.25	2	0.51	0.696	1415	0.984	0.304	587	0.984
OMUS709	0.26	2	0.51	0.696	1416	0.984	0.304	586	0.984
NHSF4	0.26	2	0.52	0.697	1417	0.985	0.303	585	0.984
DCW1	0.28	2	0.52	0.7	1418	0.986	0.3	584	0.984
DABW1	0.28	2	0.52	0.7	1419	0.986	0.3	583	0.984
GDK820	0.28	2	0.53	0.7	1420	0.986	0.3	582	0.984
BUDJ2	0.28	2	0.53	0.701	1421	0.986	0.299	581	0.984
FLSUP1	0.28	2	0.53	0.701	1422	0.986	0.299	580	0.984
FLJ6	0.29	2	0.53	0.702	1423	0.986	0.298	579	0.984
NCWUA48	0.29	2	0.53	0.703	1424	0.986	0.297	578	0.984
VSJDP950	0.29	2	0.53	0.703	1425	0.986	0.297	577	0.984
FRBAP4	0.29	2	0.53	0.703	1426	0.986	0.297	576	0.984
DAL65	0.29	2	0.53	0.703	1427	0.986	0.297	575	0.984
DSGFV139	0.30	2	0.54	0.704	1428	0.986	0.296	574	0.984
EQKM5	0.30	2	0.54	0.704	1429	0.986	0.296	573	0.984
UDC940	0.30	2	0.54	0.705	1430	0.986	0.295	572	0.984
PMY438	0.31	2	0.54	0.706	1431	0.986	0.294	571	0.984
FGE27	0.32	2	0.55	0.708	1432	0.986	0.292	570	0.984
